3123	019efc9f-ff22-7d32-bdac-00301bac40a8	89	eval-library-3123
3120	019ed6df-0d7b-7210-b6eb-9da62527d7f1	132	eval-library-3120
3119	019ed6df-0d7b-7210-b6eb-9da62527d7f1	131	eval-library-3119
3110	019ea810-ee08-7cb3-a7ac-5bcd76670996	318	eval-library-3110
3109	019ed6df-0d7b-7210-b6eb-9da62527d7f1	130	eval-library-3109
3076	019ed6df-0d7b-7210-b6eb-9da62527d7f1	128	eval-library-3076
3074	019ed6df-0d7b-7210-b6eb-9da62527d7f1	126	eval-library-3074
3070	019ea810-ee08-7cb3-a7ac-5bcd76670996	311	eval-library-3070
3066	019ea810-ee08-7cb3-a7ac-5bcd76670996	310	eval-library-3066
3065	019ea810-ee08-7cb3-a7ac-5bcd76670996	309	eval-library-3065
3061	019ea810-ee08-7cb3-a7ac-5bcd76670996	308	eval-library-3061
3059	019ea810-ee08-7cb3-a7ac-5bcd76670996	304	eval-library-3059
3057	019ed6df-0d7b-7210-b6eb-9da62527d7f1	66	eval-library-3057
3054	019ea810-ee08-7cb3-a7ac-5bcd76670996	301	eval-library-3054
3053	019ed6df-0d7b-7210-b6eb-9da62527d7f1	60	eval-library-3053
3049	019ed6df-0d7b-7210-b6eb-9da62527d7f1	41	eval-library-3049
3045	019ea810-ee08-7cb3-a7ac-5bcd76670996	298	eval-library-3045
3044	019ed6df-0d7b-7210-b6eb-9da62527d7f1	25	eval-library-3044
3043	019ea810-ee08-7cb3-a7ac-5bcd76670996	297	eval-library-3043
3042	019ed6df-0d7b-7210-b6eb-9da62527d7f1	23	eval-library-3042
3041	019ed6df-0d7b-7210-b6eb-9da62527d7f1	22	eval-library-3041
3039	019ea810-ee08-7cb3-a7ac-5bcd76670996	296	eval-library-3039
3037	019ea810-ee08-7cb3-a7ac-5bcd76670996	295	eval-library-3037
3034	019ef566-2195-7d72-a3ad-cfb9ad00f810	49	eval-library-3034
3033	019ea810-ee08-7cb3-a7ac-5bcd76670996	294	eval-library-3033
3032	019ef566-2195-7d72-a3ad-cfb9ad00f810	47	eval-library-3032
3031	019ea810-ee08-7cb3-a7ac-5bcd76670996	293	eval-library-3031
3029	019ef566-2195-7d72-a3ad-cfb9ad00f810	45	eval-library-3029
3028	019ef566-2195-7d72-a3ad-cfb9ad00f810	43	eval-library-3028
3027	019ea810-ee08-7cb3-a7ac-5bcd76670996	292	eval-library-3027
3026	019ef566-2195-7d72-a3ad-cfb9ad00f810	39	eval-library-3026
3025	019ed6df-0d7b-7210-b6eb-9da62527d7f1	10	eval-library-3025
3024	019ef566-2195-7d72-a3ad-cfb9ad00f810	38	eval-library-3024
3023	019ea810-ee08-7cb3-a7ac-5bcd76670996	291	eval-library-3023
3022	019ef566-2195-7d72-a3ad-cfb9ad00f810	37	eval-library-3022
3021	019ef566-2195-7d72-a3ad-cfb9ad00f810	36	eval-library-3021
3020	019ea810-ee08-7cb3-a7ac-5bcd76670996	290	eval-library-3020
3019	019ef566-2195-7d72-a3ad-cfb9ad00f810	35	eval-library-3019
3018	019ea810-ee08-7cb3-a7ac-5bcd76670996	289	eval-library-3018
3017	019ea810-ee08-7cb3-a7ac-5bcd76670996	288	eval-library-3017
3014	019ea810-ee08-7cb3-a7ac-5bcd76670996	286	eval-library-3014
3012	019ef566-2195-7d72-a3ad-cfb9ad00f810	33	eval-library-3012
3009	019ea810-ee08-7cb3-a7ac-5bcd76670996	284	eval-library-3009
3004	019ef19d-3024-7071-b441-8893b0ecdb99	50	eval-library-3004
3003	019ea810-ee08-7cb3-a7ac-5bcd76670996	283	eval-library-3003
3000	019efc9f-ff22-7d32-bdac-00301bac40a8	84	eval-library-3000
2998	019efc9f-ff22-7d32-bdac-00301bac40a8	83	eval-library-2998
2997	019efc9f-ff22-7d32-bdac-00301bac40a8	82	eval-library-2997
2996	019efc9f-ff22-7d32-bdac-00301bac40a8	81	eval-library-2996
2995	019ea810-ee08-7cb3-a7ac-5bcd76670996	281	eval-library-2995
2993	019efc9f-ff22-7d32-bdac-00301bac40a8	80	eval-library-2993
2992	019ef19d-3024-7071-b441-8893b0ecdb99	48	eval-library-2992
2991	019efc9f-ff22-7d32-bdac-00301bac40a8	77	eval-library-2991
2989	019ef19d-3024-7071-b441-8893b0ecdb99	46	eval-library-2989
2987	019ef12b-5400-7f41-9c2c-7c82f7013391	133	eval-library-2987
2984	019ef12b-5400-7f41-9c2c-7c82f7013391	132	eval-library-2984
2983	019ef12b-5400-7f41-9c2c-7c82f7013391	130	eval-library-2983
2982	019ef19d-3024-7071-b441-8893b0ecdb99	40	eval-library-2982
2980	019ef12b-5400-7f41-9c2c-7c82f7013391	129	eval-library-2980
2979	019ef12b-5400-7f41-9c2c-7c82f7013391	128	eval-library-2979
2971	019ef12b-5400-7f41-9c2c-7c82f7013391	125	eval-library-2971
2970	019ef12b-5400-7f41-9c2c-7c82f7013391	124	eval-library-2970
2969	019ef12b-5400-7f41-9c2c-7c82f7013391	122	eval-library-2969
2966	019ea810-ee08-7cb3-a7ac-5bcd76670996	280	eval-library-2966
2965	019ea810-ee08-7cb3-a7ac-5bcd76670996	279	eval-library-2965
2964	019efc9f-ff22-7d32-bdac-00301bac40a8	68	eval-library-2964
2923	019efc9f-ff22-7d32-bdac-00301bac40a8	66	eval-library-2923
2918	019efae2-201b-7191-badb-867c27056185	1	eval-library-2918
2913	019ef12b-5400-7f41-9c2c-7c82f7013391	119	eval-library-2913
2912	019edcc8-cff6-77d1-8e48-04b9adabc032	57	eval-library-2912
2900	019f0025-3f91-7922-81e4-7bc8cb3def79	0	eval-library-2900
2895	019efc9f-ff22-7d32-bdac-00301bac40a8	7	eval-library-2895
2887	019eff96-f581-7d10-a2b2-e9d2a5bfbb14	0	eval-library-2887
2655	019ed2b3-a775-79e2-90d3-49b186e2c313	419	eval-library-2655
2359	019efc9f-ff22-7d32-bdac-00301bac40a8	6	eval-library-2359
2284	019efc9f-ff22-7d32-bdac-00301bac40a8	4	eval-library-2284
2283	019ea810-ee08-7cb3-a7ac-5bcd76670996	270	eval-library-2283
2282	019ea810-ee08-7cb3-a7ac-5bcd76670996	269	eval-library-2282
2281	019efc9f-ff22-7d32-bdac-00301bac40a8	3	eval-library-2281
2280	019ea810-ee08-7cb3-a7ac-5bcd76670996	268	eval-library-2280
2272	019efc9f-ff22-7d32-bdac-00301bac40a8	2	eval-library-2272
2268	019efc99-8694-7e32-aa45-80b9bafd75bb	2	eval-library-2268
2266	019efc9f-ff22-7d32-bdac-00301bac40a8	0	eval-library-2266
2260	019ea810-ee08-7cb3-a7ac-5bcd76670996	258	eval-library-2260
2257	019ea810-ee08-7cb3-a7ac-5bcd76670996	257	eval-library-2257
2255	019efc99-8694-7e32-aa45-80b9bafd75bb	0	eval-library-2255
2254	019ea810-ee08-7cb3-a7ac-5bcd76670996	256	eval-library-2254
2248	019ea810-ee08-7cb3-a7ac-5bcd76670996	255	eval-library-2248
2233	019edcc8-cff6-77d1-8e48-04b9adabc032	56	eval-library-2233
2232	019edcc8-cff6-77d1-8e48-04b9adabc032	55	eval-library-2232
2231	019edcc8-cff6-77d1-8e48-04b9adabc032	54	eval-library-2231
2230	019edcc8-cff6-77d1-8e48-04b9adabc032	52	eval-library-2230
